ticket_id,user_id,issue_type,resolved,response_time_days
S78782,U1077860,Payment Failure,Yes,6
S78783,U1010425,Payment Failure,No,1
S78784,U1094195,App Crash,Yes,7
S78785,U1070279,Refund Delay,Yes,2
S78786,U1001315,Payment Failure,No,7
S78787,U1009517,Refund Delay,Yes,4
S78788,U1018167,Refund Delay,Yes,2
S78789,U1055989,Login Issue,Yes,3
S78790,U1081867,Refund Delay,No,2
S78791,U1067755,Login Issue,Yes,8
S78792,U1013067,Payment Failure,Yes,7
S78793,U1046016,Payment Failure,Yes,9
S78794,U1082228,App Crash,Yes,7
S78795,U1050699,Payment Failure,Yes,9
S78796,U1054496,Refund Delay,Yes,5
S78797,U1042158,App Crash,Yes,1
S78798,U1098757,App Crash,Yes,2
S78799,U1054438,Payment Failure,Yes,7
S78800,U1061093,Refund Delay,Yes,2
S78801,U1032497,App Crash,No,4
S78802,U1012564,Login Issue,No,1
S78803,U1055847,Login Issue,Yes,6
S78804,U1087279,Login Issue,Yes,1
S78805,U1010210,Payment Failure,Yes,1
S78806,U1002117,Refund Delay,Yes,3
S78807,U1015097,Payment Failure,Yes,8
S78808,U1022586,Payment Failure,Yes,1
S78809,U1069566,Refund Delay,Yes,1
S78810,U1088635,App Crash,Yes,9
S78811,U1056290,App Crash,Yes,8
S78812,U1030755,Login Issue,Yes,1
S78813,U1029227,App Crash,Yes,9
S78814,U1055400,Refund Delay,Yes,4
S78815,U1074549,Refund Delay,Yes,2
S78816,U1065849,Payment Failure,No,6
S78817,U1025231,App Crash,Yes,1
S78818,U1015967,Login Issue,No,7
S78819,U1029839,Payment Failure,Yes,3
S78820,U1093508,Payment Failure,No,4
S78821,U1059795,Login Issue,Yes,6
S78822,U1024156,App Crash,No,3
S78823,U1063011,Refund Delay,No,1
S78824,U1032874,Refund Delay,Yes,3
S78825,U1043442,Payment Failure,No,2
S78826,U1054226,Refund Delay,Yes,8
S78827,U1000859,Login Issue,Yes,9
S78828,U1013779,App Crash,No,4
S78829,U1087830,Refund Delay,Yes,1
S78830,U1046355,App Crash,Yes,8
S78831,U1008064,Login Issue,Yes,1
S78832,U1027915,Refund Delay,Yes,5
S78833,U1033583,Refund Delay,No,9
S78834,U1090077,Refund Delay,No,8
S78835,U1011213,Login Issue,Yes,6
S78836,U1057164,Refund Delay,Yes,2
S78837,U1028169,Payment Failure,Yes,7
S78838,U1005306,Refund Delay,No,7
S78839,U1063255,Login Issue,Yes,8
S78840,U1028689,Refund Delay,Yes,5
S78841,U1045090,Refund Delay,Yes,3
S78842,U1003344,Login Issue,Yes,3
S78843,U1041167,App Crash,Yes,8
S78844,U1040305,Login Issue,Yes,8
S78845,U1080191,App Crash,Yes,2
S78846,U1053182,Login Issue,Yes,4
S78847,U1013218,App Crash,Yes,2
S78848,U1049942,App Crash,Yes,5
S78849,U1057772,Payment Failure,Yes,5
S78850,U1086340,Login Issue,Yes,1
S78851,U1057992,Login Issue,No,8
S78852,U1070359,Refund Delay,Yes,1
S78853,U1019802,App Crash,Yes,4
S78854,U1087384,App Crash,No,2
S78855,U1047316,Payment Failure,Yes,6
S78856,U1086803,Login Issue,Yes,6
S78857,U1071657,Payment Failure,Yes,1
S78858,U1081414,Payment Failure,No,3
S78859,U1018673,Login Issue,Yes,6
S78860,U1037071,Login Issue,No,7
S78861,U1002775,App Crash,Yes,3
S78862,U1021527,Login Issue,Yes,4
S78863,U1097115,Payment Failure,Yes,6
S78864,U1000170,App Crash,No,2
S78865,U1005015,Refund Delay,Yes,4
S78866,U1047647,Payment Failure,Yes,6
S78867,U1085246,Refund Delay,Yes,9
S78868,U1077986,App Crash,No,8
S78869,U1026678,App Crash,No,8
S78870,U1062660,Login Issue,Yes,6
S78871,U1067481,Payment Failure,Yes,4
S78872,U1047970,Login Issue,Yes,9
S78873,U1082553,Payment Failure,Yes,6
S78874,U1019959,Refund Delay,Yes,8
S78875,U1083877,Payment Failure,Yes,2
S78876,U1036337,Login Issue,Yes,1
S78877,U1018641,App Crash,No,4
S78878,U1051364,Login Issue,Yes,3
S78879,U1004872,Login Issue,Yes,5
S78880,U1040503,Login Issue,Yes,5
S78881,U1090596,App Crash,Yes,6
S78882,U1043165,App Crash,No,9
S78883,U1075597,Login Issue,Yes,1
S78884,U1018806,Refund Delay,Yes,2
S78885,U1078515,Payment Failure,Yes,7
S78886,U1056946,Refund Delay,No,2
S78887,U1000267,Refund Delay,Yes,7
S78888,U1081779,Login Issue,Yes,3
S78889,U1055520,App Crash,Yes,3
S78890,U1020655,Refund Delay,Yes,7
S78891,U1044059,Payment Failure,Yes,5
S78892,U1068678,Payment Failure,Yes,3
S78893,U1062816,App Crash,Yes,7
S78894,U1058873,Refund Delay,Yes,1
S78895,U1092837,Login Issue,Yes,8
S78896,U1012125,Payment Failure,Yes,1
S78897,U1046413,Payment Failure,Yes,1
S78898,U1029498,Login Issue,Yes,2
S78899,U1090740,Payment Failure,Yes,7
S78900,U1006261,Login Issue,Yes,2
S78901,U1093923,App Crash,Yes,4
S78902,U1097675,App Crash,Yes,5
S78903,U1025687,App Crash,Yes,3
S78904,U1015321,Payment Failure,Yes,5
S78905,U1020691,Payment Failure,Yes,2
S78906,U1024239,App Crash,Yes,1
S78907,U1030158,Refund Delay,No,8
S78908,U1003346,Login Issue,Yes,4
S78909,U1015749,Login Issue,Yes,8
S78910,U1009591,Refund Delay,Yes,8
S78911,U1055994,Payment Failure,Yes,8
S78912,U1079823,Payment Failure,Yes,4
S78913,U1065613,Login Issue,Yes,4
S78914,U1029050,Payment Failure,Yes,7
S78915,U1013441,Login Issue,Yes,2
S78916,U1012312,Login Issue,Yes,9
S78917,U1032857,Payment Failure,Yes,4
S78918,U1086819,Refund Delay,Yes,7
S78919,U1027570,App Crash,Yes,1
S78920,U1098097,Login Issue,Yes,4
S78921,U1007545,App Crash,Yes,7
S78922,U1077509,App Crash,Yes,9
S78923,U1062413,Refund Delay,Yes,3
S78924,U1058210,Login Issue,Yes,1
S78925,U1045897,Refund Delay,Yes,6
S78926,U1031387,Login Issue,Yes,2
S78927,U1014700,App Crash,Yes,2
S78928,U1021077,Login Issue,No,2
S78929,U1055695,App Crash,Yes,3
S78930,U1048730,Refund Delay,No,1
S78931,U1066278,App Crash,Yes,2
S78932,U1022880,Payment Failure,Yes,4
S78933,U1013459,Refund Delay,No,9
S78934,U1090780,App Crash,Yes,4
S78935,U1070332,App Crash,Yes,4
S78936,U1011541,Refund Delay,Yes,1
S78937,U1092946,Payment Failure,Yes,1
S78938,U1064376,Refund Delay,Yes,6
S78939,U1055267,Payment Failure,Yes,4
S78940,U1063825,Login Issue,Yes,2
S78941,U1009859,App Crash,Yes,4
S78942,U1053815,Payment Failure,Yes,6
S78943,U1015670,Login Issue,Yes,4
S78944,U1097476,Payment Failure,Yes,4
S78945,U1005470,Payment Failure,Yes,4
S78946,U1009175,Refund Delay,Yes,9
S78947,U1074891,App Crash,Yes,7
S78948,U1009471,Payment Failure,Yes,2
S78949,U1047795,Payment Failure,Yes,9
S78950,U1003134,Login Issue,Yes,7
S78951,U1053951,App Crash,No,7
S78952,U1099084,Payment Failure,Yes,5
S78953,U1099081,Login Issue,Yes,2
S78954,U1063210,Payment Failure,Yes,8
S78955,U1068591,Refund Delay,Yes,2
S78956,U1016473,Payment Failure,Yes,8
S78957,U1043774,Login Issue,Yes,3
S78958,U1033396,App Crash,Yes,5
S78959,U1057685,App Crash,Yes,9
S78960,U1097611,App Crash,Yes,1
S78961,U1024934,Refund Delay,Yes,6
S78962,U1096762,App Crash,Yes,1
S78963,U1071404,Login Issue,Yes,6
S78964,U1066777,App Crash,Yes,1
S78965,U1091505,Refund Delay,Yes,5
S78966,U1015934,Login Issue,Yes,8
S78967,U1093026,App Crash,Yes,7
S78968,U1031830,Payment Failure,Yes,9
S78969,U1054889,Payment Failure,Yes,8
S78970,U1072058,App Crash,Yes,7
S78971,U1008338,Login Issue,Yes,5
S78972,U1039551,Refund Delay,Yes,1
S78973,U1041136,Payment Failure,Yes,7
S78974,U1070657,App Crash,Yes,9
S78975,U1035485,Payment Failure,Yes,3
S78976,U1099055,App Crash,Yes,4
S78977,U1067861,Payment Failure,Yes,2
S78978,U1027241,Refund Delay,Yes,1
S78979,U1089769,Login Issue,Yes,9
S78980,U1072020,Login Issue,Yes,6
S78981,U1012559,App Crash,Yes,9
S78982,U1083855,Refund Delay,Yes,9
S78983,U1010454,Refund Delay,Yes,6
S78984,U1078441,Login Issue,Yes,6
S78985,U1035826,Payment Failure,Yes,5
S78986,U1053728,Payment Failure,Yes,6
S78987,U1016463,Refund Delay,No,4
S78988,U1027877,Payment Failure,No,5
S78989,U1080550,App Crash,Yes,2
S78990,U1063385,App Crash,Yes,1
S78991,U1016106,Payment Failure,Yes,5
S78992,U1034699,Payment Failure,Yes,3
S78993,U1004104,App Crash,Yes,6
S78994,U1069035,Login Issue,Yes,6
S78995,U1040063,App Crash,Yes,1
S78996,U1000900,Refund Delay,Yes,7
S78997,U1090177,Refund Delay,Yes,6
S78998,U1049921,Refund Delay,Yes,3
S78999,U1099760,Refund Delay,Yes,8
S79000,U1081823,App Crash,Yes,1
S79001,U1045956,Payment Failure,Yes,3
S79002,U1029022,Refund Delay,Yes,5
S79003,U1023597,Payment Failure,Yes,9
S79004,U1016801,Refund Delay,Yes,1
S79005,U1013582,Payment Failure,Yes,5
S79006,U1083260,Refund Delay,Yes,5
S79007,U1072422,Payment Failure,Yes,2
S79008,U1043796,Login Issue,Yes,7
S79009,U1092286,App Crash,Yes,7
S79010,U1095815,Login Issue,Yes,3
S79011,U1085821,Payment Failure,No,8
S79012,U1029198,App Crash,Yes,7
S79013,U1058620,Payment Failure,Yes,5
S79014,U1046004,Login Issue,Yes,1
S79015,U1011828,Payment Failure,Yes,1
S79016,U1006427,Login Issue,Yes,4
S79017,U1047287,Payment Failure,Yes,5
S79018,U1069461,App Crash,Yes,9
S79019,U1051802,App Crash,Yes,1
S79020,U1077734,App Crash,Yes,2
S79021,U1085652,Login Issue,Yes,1
S79022,U1008649,Refund Delay,Yes,2
S79023,U1009387,Refund Delay,Yes,1
S79024,U1012741,App Crash,Yes,6
S79025,U1060775,Payment Failure,Yes,9
S79026,U1074107,Login Issue,No,1
S79027,U1007556,Payment Failure,Yes,1
S79028,U1091898,Login Issue,Yes,5
S79029,U1017607,Refund Delay,Yes,5
S79030,U1062060,Refund Delay,Yes,3
S79031,U1078618,App Crash,Yes,2
S79032,U1094040,App Crash,Yes,4
S79033,U1032568,Payment Failure,Yes,2
S79034,U1009667,Payment Failure,Yes,3
S79035,U1080910,Payment Failure,Yes,2
S79036,U1041231,Login Issue,Yes,1
S79037,U1031547,Payment Failure,Yes,4
S79038,U1028317,Login Issue,Yes,4
S79039,U1088312,App Crash,Yes,8
S79040,U1037512,Payment Failure,Yes,1
S79041,U1042568,Login Issue,Yes,1
S79042,U1048804,Refund Delay,Yes,7
S79043,U1060210,Payment Failure,Yes,7
S79044,U1013608,App Crash,Yes,3
S79045,U1075211,Refund Delay,No,9
S79046,U1036410,Payment Failure,Yes,4
S79047,U1029435,App Crash,Yes,2
S79048,U1011018,Login Issue,Yes,4
S79049,U1061056,App Crash,No,8
S79050,U1093615,App Crash,Yes,3
S79051,U1047074,App Crash,No,3
S79052,U1042920,Refund Delay,Yes,6
S79053,U1049833,Login Issue,No,3
S79054,U1002605,App Crash,Yes,9
S79055,U1053908,Refund Delay,No,1
S79056,U1073973,Payment Failure,Yes,4
S79057,U1032471,App Crash,Yes,3
S79058,U1083019,Refund Delay,Yes,4
S79059,U1043005,Refund Delay,Yes,3
S79060,U1041701,Payment Failure,Yes,2
S79061,U1065902,Refund Delay,Yes,8
S79062,U1034985,Payment Failure,Yes,6
S79063,U1020104,Payment Failure,Yes,4
S79064,U1079488,Refund Delay,Yes,8
S79065,U1048993,Login Issue,Yes,9
S79066,U1077724,App Crash,Yes,9
S79067,U1041627,Login Issue,Yes,7
S79068,U1032102,Refund Delay,Yes,6
S79069,U1065499,Payment Failure,Yes,9
S79070,U1042162,Payment Failure,Yes,8
S79071,U1078860,Login Issue,Yes,4
S79072,U1020855,Refund Delay,Yes,6
S79073,U1083344,Refund Delay,No,6
S79074,U1022064,App Crash,Yes,6
S79075,U1064406,Login Issue,Yes,1
S79076,U1059988,Login Issue,Yes,4
S79077,U1069576,App Crash,No,1
S79078,U1030366,Refund Delay,Yes,7
S79079,U1008719,Payment Failure,Yes,7
S79080,U1060184,App Crash,Yes,4
S79081,U1021038,Refund Delay,Yes,3
S79082,U1098972,Refund Delay,Yes,1
S79083,U1084127,Refund Delay,No,1
S79084,U1061823,App Crash,Yes,6
S79085,U1098570,Refund Delay,Yes,4
S79086,U1094486,Payment Failure,Yes,3
S79087,U1062463,Refund Delay,No,8
S79088,U1051408,Payment Failure,Yes,2
S79089,U1032582,Refund Delay,Yes,6
S79090,U1062515,Payment Failure,Yes,3
S79091,U1025032,Refund Delay,Yes,9
S79092,U1026700,Refund Delay,Yes,3
S79093,U1094169,Refund Delay,Yes,3
S79094,U1093408,App Crash,Yes,2
S79095,U1048409,Refund Delay,Yes,3
S79096,U1065556,Payment Failure,No,9
S79097,U1032711,App Crash,No,6
S79098,U1077143,Payment Failure,Yes,4
S79099,U1012422,Login Issue,No,6
S79100,U1064598,Payment Failure,No,9
S79101,U1036866,Payment Failure,No,1
S79102,U1048801,Payment Failure,Yes,7
S79103,U1014630,Login Issue,Yes,3
S79104,U1073696,Refund Delay,No,6
S79105,U1080718,App Crash,Yes,9
S79106,U1011615,Payment Failure,Yes,2
S79107,U1062656,App Crash,Yes,3
S79108,U1068193,Refund Delay,Yes,2
S79109,U1068945,Refund Delay,Yes,8
S79110,U1062705,Payment Failure,Yes,1
S79111,U1032559,Payment Failure,Yes,9
S79112,U1007010,Refund Delay,No,2
S79113,U1016306,App Crash,Yes,9
S79114,U1002659,App Crash,Yes,4
S79115,U1045613,Refund Delay,Yes,9
S79116,U1025739,Payment Failure,No,8
S79117,U1071412,App Crash,Yes,6
S79118,U1062431,Login Issue,Yes,2
S79119,U1034883,App Crash,Yes,5
S79120,U1081479,Login Issue,Yes,3
S79121,U1057933,App Crash,Yes,9
S79122,U1029561,App Crash,No,1
S79123,U1091356,Payment Failure,Yes,1
S79124,U1024944,Payment Failure,Yes,7
S79125,U1090503,App Crash,Yes,4
S79126,U1068964,Refund Delay,Yes,4
S79127,U1003151,Payment Failure,Yes,8
S79128,U1054263,App Crash,No,8
S79129,U1075917,Refund Delay,Yes,9
S79130,U1065720,App Crash,Yes,6
S79131,U1027892,App Crash,Yes,3
S79132,U1045118,Login Issue,Yes,2
S79133,U1042473,App Crash,Yes,6
S79134,U1071941,Payment Failure,Yes,7
S79135,U1046823,Refund Delay,Yes,9
S79136,U1057180,Payment Failure,Yes,4
S79137,U1023945,App Crash,Yes,9
S79138,U1096218,App Crash,Yes,6
S79139,U1029234,App Crash,Yes,6
S79140,U1032888,App Crash,No,8
S79141,U1047922,App Crash,Yes,3
S79142,U1039886,Payment Failure,Yes,8
S79143,U1032061,Refund Delay,Yes,8
S79144,U1042635,Login Issue,Yes,9
S79145,U1015989,Login Issue,Yes,3
S79146,U1050424,Refund Delay,Yes,8
S79147,U1092373,Refund Delay,No,9
S79148,U1093686,App Crash,Yes,6
S79149,U1034128,Payment Failure,Yes,4
S79150,U1097261,App Crash,No,1
S79151,U1076256,App Crash,Yes,9
S79152,U1048966,Login Issue,Yes,1
S79153,U1027376,Refund Delay,Yes,9
S79154,U1073488,Payment Failure,No,1
S79155,U1092933,App Crash,Yes,3
S79156,U1028449,Refund Delay,No,5
S79157,U1029707,Refund Delay,Yes,6
S79158,U1040072,Refund Delay,Yes,1
S79159,U1054450,Payment Failure,Yes,3
S79160,U1073368,Login Issue,Yes,1
S79161,U1037294,Payment Failure,Yes,6
S79162,U1003476,Payment Failure,Yes,5
S79163,U1034021,Payment Failure,No,9
S79164,U1003523,Refund Delay,Yes,1
S79165,U1045401,Login Issue,No,8
S79166,U1077020,App Crash,Yes,1
S79167,U1014096,Login Issue,Yes,6
S79168,U1081775,Payment Failure,Yes,6
S79169,U1059075,Login Issue,Yes,3
S79170,U1041040,App Crash,Yes,7
S79171,U1072163,App Crash,Yes,6
S79172,U1009477,Payment Failure,Yes,2
S79173,U1018346,App Crash,No,9
S79174,U1049300,App Crash,Yes,6
S79175,U1077433,Payment Failure,No,3
S79176,U1015669,Refund Delay,No,9
S79177,U1052239,Login Issue,Yes,6
S79178,U1073300,Refund Delay,Yes,3
S79179,U1031321,Refund Delay,Yes,7
S79180,U1081262,App Crash,Yes,9
S79181,U1003723,Login Issue,Yes,9
S79182,U1039160,Login Issue,Yes,2
S79183,U1085046,Payment Failure,No,2
S79184,U1057866,Refund Delay,Yes,4
S79185,U1008277,Login Issue,Yes,6
S79186,U1070211,App Crash,Yes,4
S79187,U1038636,App Crash,Yes,3
S79188,U1034511,Payment Failure,Yes,2
S79189,U1065044,Payment Failure,Yes,8
S79190,U1074590,Login Issue,Yes,5
S79191,U1015875,App Crash,Yes,9
S79192,U1025210,Payment Failure,Yes,9
S79193,U1065590,Refund Delay,Yes,6
S79194,U1027073,Login Issue,Yes,1
S79195,U1029957,Refund Delay,Yes,2
S79196,U1028702,Refund Delay,No,9
S79197,U1050310,App Crash,Yes,2
S79198,U1072970,Login Issue,Yes,7
S79199,U1074503,Refund Delay,Yes,7
S79200,U1050456,Payment Failure,Yes,1
S79201,U1087335,Payment Failure,Yes,9
S79202,U1053962,Login Issue,Yes,2
S79203,U1013869,Refund Delay,Yes,6
S79204,U1007741,Login Issue,Yes,2
S79205,U1024867,App Crash,Yes,4
S79206,U1029889,App Crash,Yes,2
S79207,U1020051,App Crash,Yes,4
S79208,U1070013,App Crash,Yes,6
S79209,U1035275,App Crash,Yes,1
S79210,U1068618,Payment Failure,Yes,9
S79211,U1075855,Payment Failure,No,7
S79212,U1044093,Login Issue,Yes,8
S79213,U1074768,Login Issue,Yes,8
S79214,U1049411,Login Issue,Yes,2
S79215,U1048829,Refund Delay,Yes,2
S79216,U1090087,Login Issue,Yes,6
S79217,U1000405,App Crash,Yes,2
S79218,U1016198,Login Issue,Yes,6
S79219,U1022057,Login Issue,Yes,2
S79220,U1089632,Login Issue,Yes,2
S79221,U1049927,Payment Failure,Yes,8
S79222,U1086344,Login Issue,Yes,8
S79223,U1050010,Refund Delay,Yes,1
S79224,U1077049,Login Issue,Yes,3
S79225,U1011524,Login Issue,Yes,5
S79226,U1087082,Login Issue,Yes,4
S79227,U1084963,Payment Failure,Yes,3
S79228,U1055765,App Crash,Yes,6
S79229,U1028903,Login Issue,Yes,5
S79230,U1056365,App Crash,Yes,2
S79231,U1015701,Refund Delay,Yes,6
S79232,U1040440,App Crash,Yes,1
S79233,U1086155,Login Issue,Yes,2
S79234,U1026626,Refund Delay,Yes,6
S79235,U1030599,App Crash,Yes,9
S79236,U1021321,Payment Failure,Yes,2
S79237,U1062285,Login Issue,Yes,1
S79238,U1098806,App Crash,Yes,9
S79239,U1070865,Refund Delay,Yes,8
S79240,U1010773,Login Issue,Yes,3
S79241,U1072705,Refund Delay,Yes,7
S79242,U1092445,Refund Delay,Yes,9
S79243,U1041465,Refund Delay,Yes,2
S79244,U1009841,Login Issue,Yes,8
S79245,U1039716,Login Issue,No,8
S79246,U1025410,Refund Delay,Yes,3
S79247,U1084721,Login Issue,Yes,1
S79248,U1053159,Refund Delay,Yes,1
S79249,U1052213,Login Issue,Yes,2
S79250,U1034884,Refund Delay,Yes,6
S79251,U1034838,App Crash,Yes,7
S79252,U1001939,Payment Failure,Yes,9
S79253,U1033986,Login Issue,Yes,1
S79254,U1017168,Refund Delay,No,4
S79255,U1052330,App Crash,No,5
S79256,U1023807,Login Issue,Yes,3
S79257,U1020436,Login Issue,Yes,7
S79258,U1039593,Refund Delay,Yes,2
S79259,U1045254,Refund Delay,No,6
S79260,U1040100,App Crash,No,6
S79261,U1022250,Payment Failure,No,3
S79262,U1075740,Payment Failure,Yes,9
S79263,U1088318,App Crash,No,7
S79264,U1012922,Login Issue,Yes,9
S79265,U1005761,Refund Delay,Yes,9
S79266,U1069125,App Crash,Yes,3
S79267,U1043566,Payment Failure,Yes,4
S79268,U1087957,Refund Delay,Yes,9
S79269,U1050519,Refund Delay,Yes,7
S79270,U1020845,Payment Failure,Yes,2
S79271,U1078027,Login Issue,Yes,8
S79272,U1093496,Login Issue,No,3
S79273,U1048757,App Crash,Yes,7
S79274,U1075436,Refund Delay,Yes,9
S79275,U1093478,App Crash,Yes,5
S79276,U1059993,Refund Delay,No,5
S79277,U1075545,Login Issue,No,5
S79278,U1076295,Payment Failure,Yes,1
S79279,U1077334,Refund Delay,Yes,5
S79280,U1079196,Refund Delay,Yes,8
S79281,U1005194,Payment Failure,Yes,3
S79282,U1041267,Refund Delay,Yes,4
S79283,U1089896,App Crash,Yes,7
S79284,U1072678,Login Issue,Yes,7
S79285,U1020997,Payment Failure,Yes,1
S79286,U1043214,Refund Delay,Yes,2
S79287,U1054194,Payment Failure,Yes,2
S79288,U1063766,Payment Failure,Yes,9
S79289,U1061314,Login Issue,Yes,8
S79290,U1074276,Payment Failure,Yes,3
S79291,U1056708,Refund Delay,Yes,9
S79292,U1032135,Login Issue,Yes,9
S79293,U1045791,Payment Failure,Yes,5
S79294,U1001723,Login Issue,Yes,3
S79295,U1041530,Login Issue,Yes,1
S79296,U1009066,App Crash,Yes,2
S79297,U1020223,Refund Delay,Yes,2
S79298,U1051995,Refund Delay,Yes,7
S79299,U1040674,App Crash,Yes,9
S79300,U1080058,App Crash,Yes,6
S79301,U1095925,Login Issue,Yes,3
S79302,U1073624,Refund Delay,Yes,1
S79303,U1086644,Refund Delay,Yes,4
S79304,U1071269,Payment Failure,Yes,1
S79305,U1097734,Login Issue,Yes,8
S79306,U1047456,Refund Delay,Yes,9
S79307,U1005531,Login Issue,Yes,4
S79308,U1045171,Login Issue,No,3
S79309,U1033293,Refund Delay,Yes,7
S79310,U1093564,App Crash,Yes,2
S79311,U1024349,Payment Failure,No,8
S79312,U1082979,Payment Failure,Yes,4
S79313,U1070881,Refund Delay,No,8
S79314,U1087848,App Crash,Yes,4
S79315,U1052053,Payment Failure,No,7
S79316,U1049574,Refund Delay,Yes,6
S79317,U1031421,Login Issue,Yes,6
S79318,U1087877,App Crash,Yes,3
S79319,U1004269,Login Issue,Yes,9
S79320,U1070144,Login Issue,Yes,9
S79321,U1005757,Refund Delay,Yes,2
S79322,U1000305,Login Issue,Yes,3
S79323,U1098372,Payment Failure,Yes,2
S79324,U1047288,Refund Delay,Yes,2
S79325,U1042101,App Crash,Yes,5
S79326,U1014675,Payment Failure,Yes,4
S79327,U1094329,Login Issue,Yes,6
S79328,U1022841,App Crash,Yes,1
S79329,U1039960,Login Issue,Yes,1
S79330,U1059850,App Crash,Yes,5
S79331,U1095590,Login Issue,Yes,3
S79332,U1067783,Login Issue,Yes,7
S79333,U1000308,Payment Failure,Yes,7
S79334,U1058999,Refund Delay,Yes,9
S79335,U1039083,Login Issue,Yes,8
S79336,U1073476,Login Issue,Yes,8
S79337,U1093573,Login Issue,Yes,2
S79338,U1087010,Payment Failure,Yes,5
S79339,U1037118,Payment Failure,Yes,1
S79340,U1057131,Login Issue,Yes,2
S79341,U1026887,Refund Delay,Yes,2
S79342,U1093280,Payment Failure,Yes,9
S79343,U1052029,Payment Failure,Yes,6
S79344,U1024288,App Crash,Yes,6
S79345,U1073521,Login Issue,Yes,9
S79346,U1023211,Login Issue,No,5
S79347,U1075564,App Crash,Yes,4
S79348,U1029319,Login Issue,No,8
S79349,U1081927,Refund Delay,Yes,3
S79350,U1012400,Refund Delay,Yes,6
S79351,U1002839,App Crash,Yes,1
S79352,U1032809,Login Issue,No,9
S79353,U1024489,Payment Failure,Yes,8
S79354,U1099570,Payment Failure,Yes,4
S79355,U1038082,App Crash,Yes,8
S79356,U1066250,App Crash,Yes,6
S79357,U1057094,App Crash,Yes,9
S79358,U1091139,Login Issue,Yes,9
S79359,U1026428,Refund Delay,Yes,7
S79360,U1027599,Login Issue,Yes,9
S79361,U1099733,Payment Failure,Yes,2
S79362,U1010791,Payment Failure,No,7
S79363,U1037129,Payment Failure,Yes,2
S79364,U1089754,Login Issue,Yes,3
S79365,U1059555,Refund Delay,Yes,5
S79366,U1088656,App Crash,Yes,9
S79367,U1099998,Login Issue,Yes,5
S79368,U1049053,App Crash,Yes,8
S79369,U1021778,Payment Failure,Yes,9
S79370,U1067078,Refund Delay,Yes,9
S79371,U1091584,Login Issue,Yes,6
S79372,U1050705,App Crash,Yes,8
S79373,U1008249,Refund Delay,Yes,5
S79374,U1013584,Payment Failure,No,3
S79375,U1037582,Refund Delay,No,7
S79376,U1054918,App Crash,Yes,6
S79377,U1015404,Login Issue,No,8
S79378,U1033394,Login Issue,Yes,7
S79379,U1061504,App Crash,No,7
S79380,U1047542,Payment Failure,Yes,7
