user_id,last_active_date,avg_session_time,failed_txns,total_logins
U1076729,2025-09-27,6.63,1,253
U1076730,2025-10-05,5.13,1,169
U1076731,2025-09-16,6.24,2,92
U1076732,2025-06-23,1.89,1,13
U1076733,2025-08-29,9.98,1,29
U1076734,2025-09-25,7.6,1,194
U1076735,2025-09-01,10.21,0,104
U1076736,2025-06-14,7.48,3,61
U1076737,2025-06-04,5.25,0,151
U1076738,2025-06-22,4.51,1,277
U1076739,2025-05-29,10.13,2,166
U1076740,2025-08-10,0.64,1,268
U1076741,2025-08-02,2.76,0,119
U1076742,2025-08-17,8.46,1,173
U1076743,2025-09-28,10.18,3,170
U1076744,2025-07-04,7.98,4,65
U1076745,2025-10-27,5.61,1,170
U1076746,2025-05-17,7.12,0,190
U1076747,2025-06-13,10.31,4,240
U1076748,2025-09-01,8.31,1,108
U1076749,2025-06-04,5.29,0,36
U1076750,2025-05-19,6.92,1,96
U1076751,2025-08-27,6.65,0,228
U1076752,2025-06-01,12.69,0,282
U1076753,2025-05-22,5.62,1,264
U1076754,2025-05-30,10.16,2,295
U1076755,2025-10-27,3.68,2,39
U1076756,2025-10-25,9.47,2,120
U1076757,2025-06-06,7.06,2,122
U1076758,2025-10-10,5.87,0,132
U1076759,2025-07-08,12.65,0,26
U1076760,2025-05-23,3.53,0,60
U1076761,2025-10-02,8.9,0,71
U1076762,2025-05-12,4.31,0,107
U1076763,2025-10-20,6.73,3,164
U1076764,2025-08-18,11.9,1,269
U1076765,2025-07-17,4.91,2,253
U1076766,2025-09-22,9.28,2,11
U1076767,2025-06-07,11.14,1,108
U1076768,2025-05-23,3.13,2,205
U1076769,2025-10-16,3.8,0,269
U1076770,2025-05-18,8.92,2,136
U1076771,2025-09-10,4.23,1,262
U1076772,2025-06-14,1.43,4,76
U1076773,2025-09-23,12.03,0,245
U1076774,2025-05-19,9.97,0,62
U1076775,2025-08-06,5.15,2,99
U1076776,2025-08-24,6.07,1,11
U1076777,2025-08-03,7.47,3,200
U1076778,2025-10-03,4.53,0,264
U1076779,2025-05-31,9.21,0,63
U1076780,2025-05-01,6.98,0,230
U1076781,2025-06-19,6.45,4,27
U1076782,2025-08-30,8.51,1,129
U1076783,2025-08-03,4.16,1,183
U1076784,2025-09-22,6.05,1,49
U1076785,2025-05-06,5.9,1,155
U1076786,2025-06-11,4.24,1,73
U1076787,2025-05-14,8.18,3,104
U1076788,2025-05-05,7.99,0,274
U1076789,2025-09-23,13.0,1,241
U1076790,2025-10-14,12.03,3,166
U1076791,2025-05-21,13.38,0,225
U1076792,2025-05-06,1.08,1,165
U1076793,2025-10-09,9.48,1,101
U1076794,2025-09-29,2.4,1,162
U1076795,2025-09-03,8.91,1,275
U1076796,2025-05-11,7.36,2,263
U1076797,2025-05-20,11.41,2,168
U1076798,2025-07-22,12.46,1,291
U1076799,2025-09-30,11.6,2,46
U1076800,2025-07-08,7.4,1,145
U1076801,2025-07-20,6.58,3,127
U1076802,2025-10-18,7.14,2,278
U1076803,2025-05-29,7.07,2,225
U1076804,2025-06-16,6.5,1,103
U1076805,2025-08-09,7.78,3,119
U1076806,2025-06-22,10.31,0,223
U1076807,2025-06-24,4.24,1,285
U1076808,2025-07-04,16.36,2,287
U1076809,2025-08-28,2.99,0,83
U1076810,2025-07-23,9.3,1,193
U1076811,2025-10-20,5.35,1,10
U1076812,2025-06-26,3.02,2,194
U1076813,2025-10-12,4.99,3,269
U1076814,2025-06-24,6.85,2,19
U1076815,2025-08-15,4.31,1,281
U1076816,2025-06-09,8.5,1,92
U1076817,2025-10-14,10.75,1,214
U1076818,2025-09-03,7.72,3,94
U1076819,2025-09-13,12.01,1,113
U1076820,2025-08-15,11.65,2,215
U1076821,2025-09-04,10.64,2,260
U1076822,2025-09-19,5.62,3,171
U1076823,2025-05-23,6.28,1,84
U1076824,2025-10-18,7.02,2,233
U1076825,2025-06-23,9.37,2,149
U1076826,2025-10-21,7.8,2,23
U1076827,2025-07-24,4.5,1,178
U1076828,2025-06-06,9.93,0,297
U1076829,2025-05-08,8.86,0,36
U1076830,2025-06-22,5.73,0,186
U1076831,2025-06-16,9.25,3,297
U1076832,2025-06-15,9.79,2,86
U1076833,2025-06-23,0.43,1,25
U1076834,2025-10-20,10.76,3,93
U1076835,2025-07-28,13.94,1,218
U1076836,2025-05-30,7.04,3,173
U1076837,2025-05-18,7.29,1,216
U1076838,2025-08-12,8.68,0,214
U1076839,2025-08-01,11.47,1,219
U1076840,2025-07-08,10.44,1,182
U1076841,2025-08-02,7.49,1,129
U1076842,2025-10-11,11.73,1,25
U1076843,2025-09-26,10.69,0,232
U1076844,2025-09-28,3.09,0,164
U1076845,2025-08-23,7.24,2,106
U1076846,2025-05-26,11.51,1,235
U1076847,2025-05-04,5.35,1,289
U1076848,2025-05-15,7.04,2,237
U1076849,2025-09-30,10.36,3,160
U1076850,2025-07-08,7.65,2,117
U1076851,2025-09-12,12.24,0,298
U1076852,2025-08-21,4.51,0,141
U1076853,2025-09-14,9.28,0,158
U1076854,2025-10-18,11.47,0,114
U1076855,2025-10-18,5.34,2,119
U1076856,2025-10-03,6.02,0,261
U1076857,2025-06-22,9.17,2,257
U1076858,2025-07-30,12.07,2,52
U1076859,2025-08-28,8.08,1,182
U1076860,2025-08-02,12.07,1,87
U1076861,2025-07-30,12.18,2,251
U1076862,2025-05-22,5.1,0,118
U1076863,2025-09-14,12.39,0,189
U1076864,2025-05-23,9.55,1,129
U1076865,2025-10-04,8.12,1,151
U1076866,2025-07-08,7.79,0,76
U1076867,2025-08-03,7.26,0,20
U1076868,2025-08-19,4.37,3,177
U1076869,2025-07-01,11.46,2,103
U1076870,2025-05-04,3.75,1,77
U1076871,2025-07-17,8.46,3,285
U1076872,2025-05-10,6.51,0,255
U1076873,2025-06-07,4.9,1,128
U1076874,2025-07-20,3.33,0,264
U1076875,2025-06-17,7.1,1,39
U1076876,2025-08-07,8.59,0,216
U1076877,2025-10-08,10.16,2,208
U1076878,2025-05-18,5.65,0,236
U1076879,2025-09-19,6.66,1,122
U1076880,2025-10-16,10.67,1,222
U1076881,2025-09-26,4.31,1,46
U1076882,2025-09-21,5.72,0,59
U1076883,2025-05-13,6.77,2,251
U1076884,2025-06-25,14.32,0,73
U1076885,2025-05-17,9.48,1,294
U1076886,2025-10-19,7.42,2,113
U1076887,2025-08-20,15.01,0,275
U1076888,2025-10-16,6.98,0,107
U1076889,2025-09-08,9.68,0,11
U1076890,2025-06-21,6.63,3,213
U1076891,2025-08-30,7.72,3,32
U1076892,2025-10-07,12.56,0,59
U1076893,2025-10-09,11.73,2,112
U1076894,2025-05-04,10.48,0,210
U1076895,2025-09-30,9.25,0,193
U1076896,2025-08-30,9.74,2,128
U1076897,2025-09-22,11.65,1,223
U1076898,2025-10-14,10.33,2,261
U1076899,2025-07-23,12.17,1,207
U1076900,2025-07-03,14.38,3,38
U1076901,2025-07-24,11.54,1,159
U1076902,2025-07-10,7.93,1,281
U1076903,2025-09-18,5.74,2,258
U1076904,2025-05-30,5.85,2,35
U1076905,2025-10-12,6.94,1,208
U1076906,2025-07-31,10.14,1,45
U1076907,2025-06-08,8.32,0,71
U1076908,2025-08-10,6.91,2,74
U1076909,2025-07-01,7.77,2,269
U1076910,2025-09-26,9.24,0,120
U1076911,2025-05-27,8.77,3,211
U1076912,2025-06-22,6.09,0,166
U1076913,2025-07-20,11.08,0,260
U1076914,2025-07-03,7.16,0,176
U1076915,2025-07-18,8.45,0,79
U1076916,2025-10-17,11.4,1,250
U1076917,2025-10-26,8.21,3,298
U1076918,2025-10-21,6.06,4,250
U1076919,2025-10-11,7.65,1,184
U1076920,2025-08-12,7.86,1,194
U1076921,2025-06-29,11.65,0,223
U1076922,2025-05-17,9.64,0,137
U1076923,2025-09-09,4.91,1,162
U1076924,2025-06-23,13.8,2,250
U1076925,2025-07-06,4.41,2,105
U1076926,2025-08-01,8.66,1,211
U1076927,2025-08-23,8.84,1,89
U1076928,2025-07-15,9.01,2,162
U1076929,2025-05-01,7.39,3,57
U1076930,2025-08-14,9.17,2,70
U1076931,2025-07-06,9.71,2,289
U1076932,2025-08-15,8.74,2,33
U1076933,2025-06-08,8.37,0,79
U1076934,2025-09-26,2.24,1,180
U1076935,2025-08-07,10.23,2,170
U1076936,2025-08-04,7.5,3,104
U1076937,2025-08-12,6.66,1,225
U1076938,2025-10-10,8.64,1,237
U1076939,2025-09-30,10.73,3,238
U1076940,2025-08-15,7.77,0,279
U1076941,2025-08-04,11.4,0,278
U1076942,2025-10-11,5.47,1,157
U1076943,2025-06-30,10.47,0,129
U1076944,2025-05-18,12.05,1,90
U1076945,2025-07-03,10.29,1,153
U1076946,2025-08-23,9.66,2,200
U1076947,2025-08-21,3.68,1,273
U1076948,2025-07-03,10.74,4,81
U1076949,2025-10-02,12.06,2,237
U1076950,2025-07-25,9.9,1,60
U1076951,2025-09-08,6.96,2,32
U1076952,2025-10-25,6.29,2,58
U1076953,2025-08-26,16.73,0,61
U1076954,2025-05-28,8.49,1,221
U1076955,2025-10-13,9.93,2,25
U1076956,2025-06-29,6.79,2,54
U1076957,2025-06-04,12.3,1,70
U1076958,2025-10-10,10.37,1,137
U1076959,2025-08-17,2.81,0,145
U1076960,2025-05-28,7.51,0,236
U1076961,2025-06-06,12.69,2,292
U1076962,2025-09-05,3.97,1,285
U1076963,2025-05-05,9.2,2,237
U1076964,2025-05-04,9.17,0,174
U1076965,2025-10-04,11.34,0,199
U1076966,2025-07-10,7.39,1,65
U1076967,2025-08-19,8.52,2,224
U1076968,2025-10-10,4.97,1,95
U1076969,2025-06-07,8.7,3,66
U1076970,2025-08-13,9.04,2,17
U1076971,2025-09-05,9.56,2,150
U1076972,2025-05-21,12.71,1,243
U1076973,2025-07-30,9.8,1,240
U1076974,2025-08-29,11.97,0,252
U1076975,2025-05-22,9.92,2,138
U1076976,2025-06-05,4.3,4,131
U1076977,2025-09-20,4.23,2,45
U1076978,2025-08-23,4.99,0,196
U1076979,2025-09-08,10.29,3,182
U1076980,2025-06-24,8.85,1,262
U1076981,2025-05-12,5.75,2,169
U1076982,2025-05-11,8.21,2,162
U1076983,2025-08-18,4.75,1,204
U1076984,2025-10-07,8.97,2,138
U1076985,2025-08-10,12.37,0,168
U1076986,2025-10-23,6.15,1,221
U1076987,2025-05-21,2.91,0,190
U1076988,2025-06-14,12.54,4,264
U1076989,2025-10-07,3.44,1,193
U1076990,2025-10-07,5.79,4,93
U1076991,2025-08-09,11.13,1,137
U1076992,2025-10-03,9.48,0,279
U1076993,2025-06-02,7.06,0,126
U1076994,2025-06-25,6.09,3,43
U1076995,2025-05-28,9.61,5,108
U1076996,2025-07-01,4.09,2,229
U1076997,2025-06-23,7.18,2,160
U1076998,2025-10-13,2.92,4,243
U1076999,2025-09-03,10.64,1,58
U1077000,2025-05-05,8.72,3,248
U1077001,2025-05-05,11.62,1,15
U1077002,2025-09-03,9.92,0,184
U1077003,2025-07-31,7.84,3,104
U1077004,2025-09-11,8.33,2,38
U1077005,2025-09-04,10.06,1,64
U1077006,2025-09-20,7.8,0,136
U1077007,2025-10-04,4.2,1,70
U1077008,2025-06-11,7.72,1,216
U1077009,2025-06-12,8.32,1,159
U1077010,2025-08-05,11.91,1,10
U1077011,2025-05-02,11.9,1,240
U1077012,2025-07-06,5.44,0,61
U1077013,2025-10-17,9.32,0,100
U1077014,2025-07-20,6.78,1,133
U1077015,2025-06-18,8.69,3,114
U1077016,2025-09-05,4.38,1,132
U1077017,2025-07-08,1.92,2,272
U1077018,2025-07-08,8.5,1,167
U1077019,2025-09-14,8.51,3,108
U1077020,2025-09-11,14.65,2,232
U1077021,2025-08-12,8.09,1,189
U1077022,2025-08-04,10.18,2,129
U1077023,2025-08-17,4.37,1,278
U1077024,2025-05-28,2.82,0,240
U1077025,2025-07-17,11.4,1,274
U1077026,2025-05-05,10.35,1,65
U1077027,2025-07-25,8.63,3,299
U1077028,2025-10-03,6.3,1,177
U1077029,2025-07-05,8.95,1,100
U1077030,2025-08-31,7.01,0,149
U1077031,2025-08-30,9.65,1,225
U1077032,2025-05-05,5.6,1,270
U1077033,2025-08-17,6.4,0,84
U1077034,2025-08-22,16.06,1,192
U1077035,2025-09-18,10.17,0,260
U1077036,2025-10-13,9.12,0,46
U1077037,2025-08-27,9.91,1,93
U1077038,2025-09-18,7.29,1,174
U1077039,2025-10-09,8.23,0,213
U1077040,2025-05-31,7.94,0,45
U1077041,2025-10-16,8.16,2,52
U1077042,2025-10-20,8.57,1,205
U1077043,2025-08-29,11.02,0,140
U1077044,2025-07-16,8.57,1,102
U1077045,2025-08-04,2.82,3,27
U1077046,2025-06-01,8.69,0,47
U1077047,2025-06-07,8.98,0,271
U1077048,2025-07-18,11.09,1,15
U1077049,2025-07-29,11.02,1,75
U1077050,2025-07-24,5.01,1,10
U1077051,2025-07-10,9.05,3,268
U1077052,2025-09-01,9.89,1,294
U1077053,2025-08-04,10.0,1,146
U1077054,2025-08-10,13.17,1,211
U1077055,2025-07-05,7.27,0,298
U1077056,2025-09-01,3.93,4,248
U1077057,2025-05-06,9.85,2,280
U1077058,2025-10-01,5.78,1,26
U1077059,2025-08-25,4.68,2,296
U1077060,2025-05-06,15.65,1,193
U1077061,2025-09-01,5.25,2,203
U1077062,2025-07-17,2.99,0,31
U1077063,2025-07-31,5.25,1,41
U1077064,2025-09-25,9.38,2,223
U1077065,2025-10-27,1.69,1,110
U1077066,2025-08-30,6.34,2,54
U1077067,2025-05-15,9.45,1,186
U1077068,2025-09-04,1.06,3,248
U1077069,2025-05-02,9.87,1,87
U1077070,2025-06-10,8.31,2,282
U1077071,2025-07-31,9.06,2,283
U1077072,2025-09-13,12.45,0,133
U1077073,2025-10-18,3.08,1,55
U1077074,2025-09-22,6.87,0,190
U1077075,2025-09-23,5.89,0,89
U1077076,2025-09-16,10.9,1,193
U1077077,2025-07-29,1.92,2,88
U1077078,2025-05-01,6.25,0,199
U1077079,2025-10-20,7.99,2,126
U1077080,2025-10-18,12.68,1,130
U1077081,2025-10-15,8.13,1,43
U1077082,2025-10-15,6.78,2,167
U1077083,2025-09-11,9.75,2,269
U1077084,2025-05-24,8.62,0,114
U1077085,2025-07-06,11.42,0,122
U1077086,2025-09-16,8.94,0,143
U1077087,2025-05-27,10.8,3,169
U1077088,2025-06-09,5.05,1,134
U1077089,2025-05-07,1.29,1,187
U1077090,2025-06-18,9.12,3,98
U1077091,2025-10-26,12.22,0,120
U1077092,2025-10-03,2.09,1,250
U1077093,2025-08-19,5.13,0,209
U1077094,2025-06-06,7.56,1,218
U1077095,2025-10-18,9.6,2,93
U1077096,2025-06-28,3.92,0,296
U1077097,2025-08-14,6.35,2,266
U1077098,2025-10-08,3.16,0,46
U1077099,2025-10-23,7.04,2,25
U1077100,2025-07-08,6.23,1,52
U1077101,2025-08-10,6.8,0,295
U1077102,2025-09-08,11.89,0,186
U1077103,2025-06-05,5.91,0,268
U1077104,2025-09-04,8.84,1,103
U1077105,2025-07-23,7.77,3,23
U1077106,2025-10-02,8.15,2,220
U1077107,2025-08-27,6.51,3,220
U1077108,2025-08-08,10.1,1,186
U1077109,2025-09-05,7.83,2,106
U1077110,2025-09-12,7.58,2,31
U1077111,2025-08-10,7.53,2,130
U1077112,2025-05-12,10.91,2,14
U1077113,2025-06-02,10.64,0,188
U1077114,2025-09-06,8.0,0,74
U1077115,2025-07-09,3.12,1,259
U1077116,2025-05-23,6.94,2,219
U1077117,2025-08-13,7.08,2,85
U1077118,2025-09-05,6.02,1,156
U1077119,2025-08-07,8.56,0,220
U1077120,2025-05-12,10.4,4,165
U1077121,2025-05-16,7.27,1,17
U1077122,2025-07-22,11.56,2,23
U1077123,2025-06-13,5.53,0,209
U1077124,2025-07-14,6.07,1,21
U1077125,2025-08-05,9.67,1,248
U1077126,2025-08-22,10.18,2,86
U1077127,2025-09-25,6.38,2,90
U1077128,2025-07-10,9.02,1,271
U1077129,2025-08-29,9.56,0,152
U1077130,2025-08-13,8.53,0,83
U1077131,2025-07-17,3.15,2,124
U1077132,2025-07-19,2.57,0,279
U1077133,2025-08-04,11.7,0,221
U1077134,2025-06-25,3.91,1,59
U1077135,2025-05-08,11.85,1,84
U1077136,2025-10-08,4.07,2,12
U1077137,2025-05-30,10.39,3,277
U1077138,2025-08-28,2.49,0,129
U1077139,2025-06-07,5.73,1,265
U1077140,2025-09-04,7.58,0,21
U1077141,2025-07-22,8.87,0,35
U1077142,2025-07-16,9.47,3,219
U1077143,2025-06-11,9.7,3,68
U1077144,2025-06-23,9.64,0,234
U1077145,2025-08-07,8.09,2,145
U1077146,2025-07-07,12.05,1,132
U1077147,2025-09-16,3.63,2,230
U1077148,2025-07-29,9.08,1,64
U1077149,2025-07-22,7.03,1,179
U1077150,2025-06-21,7.5,0,283
U1077151,2025-09-26,10.26,2,197
U1077152,2025-05-27,6.72,0,106
U1077153,2025-07-24,7.45,2,50
U1077154,2025-09-12,12.05,2,36
U1077155,2025-07-16,6.9,2,97
U1077156,2025-09-16,4.9,2,126
U1077157,2025-05-31,10.26,0,27
U1077158,2025-06-29,11.65,3,162
U1077159,2025-06-10,8.04,1,75
U1077160,2025-06-05,6.46,0,289
U1077161,2025-06-27,6.9,0,134
U1077162,2025-06-22,9.39,2,112
U1077163,2025-06-21,10.44,0,215
U1077164,2025-07-18,9.21,0,278
U1077165,2025-07-26,6.25,0,37
U1077166,2025-05-24,8.77,1,175
U1077167,2025-10-21,6.3,0,112
U1077168,2025-07-02,2.62,1,195
U1077169,2025-08-05,6.07,1,18
U1077170,2025-05-13,10.31,2,155
U1077171,2025-07-25,7.63,3,200
U1077172,2025-06-15,8.99,1,187
U1077173,2025-08-04,8.98,1,283
U1077174,2025-05-30,8.87,4,266
U1077175,2025-07-08,3.83,1,205
U1077176,2025-07-17,8.43,4,248
U1077177,2025-10-05,6.94,0,204
U1077178,2025-05-01,8.65,0,123
U1077179,2025-05-31,10.15,0,26
U1077180,2025-06-21,2.79,1,295
U1077181,2025-08-27,2.55,3,299
U1077182,2025-08-20,8.4,1,14
U1077183,2025-09-25,-0.59,2,89
U1077184,2025-06-18,7.23,1,80
U1077185,2025-06-08,7.05,0,54
U1077186,2025-08-18,3.42,3,257
U1077187,2025-06-22,6.74,0,84
U1077188,2025-06-26,9.97,1,168
U1077189,2025-07-26,12.92,0,281
U1077190,2025-06-19,7.86,1,255
U1077191,2025-07-02,6.99,3,155
U1077192,2025-09-19,7.13,1,255
U1077193,2025-09-30,11.24,1,272
U1077194,2025-09-07,7.84,0,231
U1077195,2025-06-18,8.8,0,208
U1077196,2025-10-14,8.63,0,163
U1077197,2025-05-03,5.91,0,62
U1077198,2025-05-19,10.42,0,252
U1077199,2025-06-07,10.22,3,163
U1077200,2025-08-10,7.33,0,16
U1077201,2025-05-30,7.36,0,181
U1077202,2025-05-29,9.2,1,199
U1077203,2025-10-26,4.84,0,84
U1077204,2025-09-05,7.62,0,45
U1077205,2025-07-27,5.36,0,208
U1077206,2025-07-04,5.35,2,174
U1077207,2025-10-16,8.03,0,101
U1077208,2025-05-29,7.83,1,283
U1077209,2025-07-26,9.54,0,169
U1077210,2025-05-18,8.74,2,110
U1077211,2025-10-26,6.13,1,110
U1077212,2025-07-08,11.33,1,26
U1077213,2025-07-22,8.22,0,173
U1077214,2025-06-09,-0.39,3,213
U1077215,2025-07-29,5.85,1,287
U1077216,2025-09-27,6.66,2,158
U1077217,2025-06-25,3.57,1,197
U1077218,2025-07-18,9.91,0,242
U1077219,2025-05-10,9.55,1,98
U1077220,2025-05-23,5.99,0,242
U1077221,2025-08-24,6.53,2,169
U1077222,2025-05-30,-1.39,1,183
U1077223,2025-06-02,6.81,3,123
U1077224,2025-06-06,10.73,2,19
U1077225,2025-09-13,5.67,0,82
U1077226,2025-05-01,3.54,1,113
U1077227,2025-07-24,11.69,0,58
U1077228,2025-05-07,5.72,0,240
U1077229,2025-09-10,3.05,2,190
U1077230,2025-05-19,4.34,1,194
U1077231,2025-07-06,10.08,1,104
U1077232,2025-10-09,10.71,1,215
U1077233,2025-08-05,8.98,2,17
U1077234,2025-06-13,10.77,2,56
U1077235,2025-08-31,11.28,1,151
U1077236,2025-05-11,3.63,2,66
U1077237,2025-05-06,9.07,0,252
U1077238,2025-08-27,6.1,2,63
U1077239,2025-05-22,4.43,0,247
U1077240,2025-07-27,10.69,0,251
U1077241,2025-06-16,11.52,4,95
U1077242,2025-08-30,14.37,3,49
U1077243,2025-06-07,6.46,4,17
U1077244,2025-10-27,7.59,3,263
U1077245,2025-07-30,12.85,1,281
U1077246,2025-07-03,6.0,4,194
U1077247,2025-05-19,6.01,0,275
U1077248,2025-05-13,7.16,0,298
U1077249,2025-05-16,7.55,1,258
U1077250,2025-06-27,7.7,2,169
U1077251,2025-05-10,10.09,1,80
U1077252,2025-08-19,10.96,1,58
U1077253,2025-08-02,8.62,4,33
U1077254,2025-05-28,9.17,1,143
U1077255,2025-10-27,8.44,1,38
U1077256,2025-06-01,5.57,0,209
U1077257,2025-09-04,7.12,0,267
U1077258,2025-05-19,8.0,1,18
U1077259,2025-06-08,5.62,1,255
U1077260,2025-05-12,13.52,3,224
U1077261,2025-09-26,11.77,2,156
U1077262,2025-09-22,0.25,1,141
U1077263,2025-10-01,10.25,2,147
U1077264,2025-09-26,2.18,1,240
U1077265,2025-07-25,6.33,0,65
U1077266,2025-06-14,6.2,1,266
U1077267,2025-06-29,5.1,0,68
U1077268,2025-07-04,4.47,2,113
U1077269,2025-08-19,8.96,4,129
U1077270,2025-08-30,10.14,1,44
U1077271,2025-10-01,11.6,2,113
U1077272,2025-10-08,12.71,3,232
U1077273,2025-09-27,4.68,1,68
U1077274,2025-06-26,11.59,0,16
U1077275,2025-10-12,8.33,2,225
U1077276,2025-06-24,0.71,0,202
U1077277,2025-10-15,13.94,3,238
U1077278,2025-10-07,4.96,1,208
U1077279,2025-08-12,9.58,0,146
U1077280,2025-09-26,4.3,0,214
U1077281,2025-05-02,5.55,0,76
U1077282,2025-05-17,9.62,2,80
U1077283,2025-06-25,6.84,2,238
U1077284,2025-10-11,8.59,0,250
U1077285,2025-10-13,10.31,2,173
U1077286,2025-06-02,13.26,1,261
U1077287,2025-09-20,11.92,1,151
U1077288,2025-09-13,6.07,0,271
U1077289,2025-05-04,5.16,1,255
U1077290,2025-05-04,4.62,1,222
U1077291,2025-10-03,5.53,2,67
U1077292,2025-07-25,7.0,1,15
U1077293,2025-07-19,5.51,2,213
U1077294,2025-10-17,4.24,1,243
U1077295,2025-07-09,8.62,3,216
U1077296,2025-05-09,10.32,1,169
U1077297,2025-06-12,5.1,0,131
U1077298,2025-08-06,7.69,2,97
U1077299,2025-10-15,0.49,0,239
U1077300,2025-05-28,11.04,3,30
U1077301,2025-08-22,4.35,3,163
U1077302,2025-10-02,7.85,1,179
U1077303,2025-10-02,5.8,0,44
U1077304,2025-08-24,6.44,0,277
U1077305,2025-07-16,3.79,0,263
U1077306,2025-05-04,5.3,1,205
U1077307,2025-06-10,10.84,2,91
U1077308,2025-10-09,12.01,2,245
U1077309,2025-09-09,11.75,0,190
U1077310,2025-07-20,15.43,1,49
U1077311,2025-10-27,8.79,3,166
U1077312,2025-09-03,10.51,1,69
U1077313,2025-05-04,6.95,2,170
U1077314,2025-08-14,11.01,3,220
U1077315,2025-09-14,7.64,3,249
U1077316,2025-07-15,8.68,0,43
U1077317,2025-08-20,6.32,1,275
U1077318,2025-06-07,8.58,1,22
U1077319,2025-08-23,9.38,1,245
U1077320,2025-07-26,4.33,0,239
U1077321,2025-08-13,7.02,1,96
U1077322,2025-10-01,9.7,2,38
U1077323,2025-06-16,6.15,0,232
U1077324,2025-05-20,10.01,0,238
U1077325,2025-06-27,7.14,0,260
U1077326,2025-10-21,8.18,3,105
U1077327,2025-10-08,13.04,0,57
U1077328,2025-05-23,9.89,1,67
U1077329,2025-05-01,14.26,0,170
U1077330,2025-05-30,10.04,2,76
U1077331,2025-05-16,9.22,1,201
U1077332,2025-10-24,7.21,2,260
U1077333,2025-10-21,8.31,2,87
U1077334,2025-07-24,10.66,2,86
U1077335,2025-07-15,11.2,3,289
U1077336,2025-10-04,9.91,1,40
U1077337,2025-06-05,9.71,2,278
U1077338,2025-06-28,6.45,0,83
U1077339,2025-09-12,8.63,1,168
U1077340,2025-08-12,14.82,2,121
U1077341,2025-05-12,14.89,0,207
U1077342,2025-10-25,9.52,1,128
U1077343,2025-09-30,11.99,0,181
U1077344,2025-07-03,12.45,3,62
U1077345,2025-05-15,10.29,0,170
U1077346,2025-07-18,3.1,2,154
U1077347,2025-10-16,12.38,1,10
U1077348,2025-08-04,5.44,1,193
U1077349,2025-08-29,5.03,1,230
U1077350,2025-09-26,10.49,1,210
U1077351,2025-05-28,8.63,0,292
U1077352,2025-05-19,6.39,2,251
U1077353,2025-06-22,4.13,1,112
U1077354,2025-05-19,8.08,1,207
U1077355,2025-09-16,9.14,0,21
U1077356,2025-06-22,5.43,4,252
U1077357,2025-05-13,12.03,2,164
U1077358,2025-08-23,2.21,2,249
U1077359,2025-09-24,6.32,2,138
U1077360,2025-08-25,9.83,0,192
U1077361,2025-05-03,4.13,0,125
U1077362,2025-05-04,7.05,0,81
U1077363,2025-08-09,1.28,2,21
U1077364,2025-09-23,7.5,0,239
U1077365,2025-07-16,9.15,2,277
U1077366,2025-09-04,6.09,0,107
U1077367,2025-09-29,7.18,0,102
U1077368,2025-10-24,5.92,0,128
U1077369,2025-07-04,7.09,0,243
U1077370,2025-10-09,0.77,1,123
U1077371,2025-08-31,9.63,1,193
U1077372,2025-06-09,8.99,2,282
U1077373,2025-05-22,12.23,1,196
U1077374,2025-08-03,10.59,2,100
U1077375,2025-07-30,7.6,1,71
U1077376,2025-05-10,6.34,0,208
U1077377,2025-06-11,9.42,1,84
U1077378,2025-06-21,12.99,1,287
U1077379,2025-10-20,3.42,0,248
U1077380,2025-10-13,10.49,1,299
U1077381,2025-08-31,5.99,3,117
U1077382,2025-09-03,11.89,1,117
U1077383,2025-06-11,10.71,0,283
U1077384,2025-05-19,10.68,0,20
U1077385,2025-10-17,7.19,1,106
U1077386,2025-09-07,9.29,3,239
U1077387,2025-10-11,7.37,3,145
U1077388,2025-05-08,9.57,5,200
U1077389,2025-10-12,8.66,2,251
U1077390,2025-08-26,4.89,1,19
U1077391,2025-10-02,9.38,0,100
U1077392,2025-06-02,6.55,2,202
U1077393,2025-05-02,13.8,2,208
U1077394,2025-09-06,5.56,2,119
U1077395,2025-06-24,7.0,0,191
U1077396,2025-05-28,6.07,0,72
U1077397,2025-09-23,4.08,1,256
U1077398,2025-10-27,13.64,1,166
U1077399,2025-09-02,9.95,0,99
U1077400,2025-08-07,7.49,0,135
U1077401,2025-08-30,6.59,2,154
U1077402,2025-05-03,4.08,1,242
U1077403,2025-05-06,5.27,1,255
U1077404,2025-10-26,7.52,2,40
U1077405,2025-08-15,13.94,2,176
U1077406,2025-05-13,4.76,2,194
U1077407,2025-05-23,13.01,1,193
U1077408,2025-08-27,11.24,2,105
U1077409,2025-06-21,8.56,0,79
U1077410,2025-06-17,11.29,3,259
U1077411,2025-06-06,7.33,0,137
U1077412,2025-05-09,5.88,0,160
U1077413,2025-06-27,10.44,1,174
U1077414,2025-05-24,8.26,0,165
U1077415,2025-05-05,8.64,0,255
U1077416,2025-10-12,14.29,1,192
U1077417,2025-08-07,6.22,2,114
U1077418,2025-06-17,8.36,1,146
U1077419,2025-08-15,6.77,0,170
U1077420,2025-09-15,8.18,1,140
U1077421,2025-10-10,11.33,2,79
U1077422,2025-09-16,4.72,0,143
U1077423,2025-07-04,9.75,1,104
U1077424,2025-09-17,6.57,0,195
U1077425,2025-06-09,7.92,3,20
U1077426,2025-07-02,9.14,1,235
