user_id,campaign_type,engaged,conversion
U1079599,Referral,No,Yes
U1089107,Discount,Yes,No
U1075256,Cashback,Yes,Yes
U1085212,Referral,Yes,No
U1070207,Personalized Offer,No,No
U1066421,Discount,Yes,No
U1087200,Referral,Yes,Yes
U1038843,Discount,Yes,No
U1068868,Cashback,Yes,No
U1048014,Referral,Yes,No
U1099455,Cashback,No,Yes
U1036662,Referral,No,Yes
U1033398,Referral,No,No
U1060741,Referral,Yes,No
U1046157,Cashback,Yes,Yes
U1073134,Referral,Yes,No
U1071956,Discount,Yes,No
U1002936,Cashback,Yes,No
U1036618,Discount,No,No
U1005075,Referral,Yes,No
U1057018,Discount,Yes,No
U1070627,Discount,No,No
U1092182,Discount,Yes,No
U1071305,Referral,Yes,No
U1006411,Referral,No,No
U1054536,Personalized Offer,Yes,Yes
U1040318,Discount,No,No
U1010037,Cashback,No,Yes
U1026241,Referral,Yes,Yes
U1079892,Cashback,No,Yes
U1025658,Cashback,Yes,No
U1079374,Cashback,Yes,Yes
U1052534,Discount,No,No
U1067895,Personalized Offer,Yes,No
U1045950,Discount,Yes,Yes
U1057776,Cashback,Yes,Yes
U1089341,Discount,No,Yes
U1090876,Personalized Offer,Yes,No
U1061190,Discount,No,No
U1050127,Cashback,Yes,No
U1060153,Referral,Yes,No
U1052678,Cashback,Yes,Yes
U1093008,Cashback,Yes,No
U1007899,Personalized Offer,Yes,No
U1008337,Personalized Offer,Yes,Yes
U1014355,Discount,Yes,Yes
U1041848,Cashback,Yes,Yes
U1045205,Personalized Offer,Yes,No
U1064647,Referral,No,No
U1046829,Referral,No,No
U1057100,Personalized Offer,Yes,Yes
U1080473,Cashback,No,No
U1026527,Referral,No,Yes
U1009597,Cashback,No,No
U1012059,Referral,Yes,No
U1043401,Referral,No,No
U1095546,Discount,No,Yes
U1027093,Referral,Yes,No
U1020597,Cashback,No,No
U1069895,Cashback,Yes,Yes
U1065401,Personalized Offer,Yes,Yes
U1005108,Discount,Yes,No
U1062412,Referral,No,No
U1022858,Referral,Yes,Yes
U1048184,Personalized Offer,Yes,No
U1024123,Referral,No,No
U1017695,Cashback,No,No
U1082318,Personalized Offer,Yes,No
U1061880,Discount,Yes,Yes
U1062371,Referral,No,Yes
U1020827,Personalized Offer,Yes,No
U1012796,Personalized Offer,Yes,No
U1068532,Cashback,Yes,No
U1086153,Cashback,Yes,No
U1008458,Cashback,No,No
U1073723,Discount,Yes,No
U1083704,Cashback,No,Yes
U1090404,Personalized Offer,Yes,No
U1080314,Personalized Offer,No,No
U1014706,Cashback,Yes,No
U1086242,Discount,Yes,No
U1070300,Personalized Offer,No,No
U1058445,Discount,Yes,No
U1012693,Discount,Yes,Yes
U1060688,Referral,Yes,No
U1010574,Referral,No,No
U1027302,Cashback,No,No
U1077402,Referral,No,No
U1055751,Referral,No,No
U1054919,Referral,Yes,No
U1032152,Discount,Yes,No
U1058791,Referral,Yes,No
U1055718,Cashback,Yes,No
U1081872,Cashback,Yes,No
U1033706,Referral,Yes,No
U1025812,Referral,Yes,No
U1058897,Cashback,Yes,No
U1010324,Discount,No,Yes
U1059234,Personalized Offer,No,No
U1059805,Cashback,Yes,Yes
U1004311,Discount,No,No
U1088491,Personalized Offer,Yes,Yes
U1000524,Discount,Yes,No
U1061353,Discount,Yes,No
U1010652,Discount,Yes,Yes
U1015207,Personalized Offer,Yes,No
U1020436,Discount,Yes,No
U1022251,Discount,Yes,Yes
U1020027,Referral,No,No
U1003149,Referral,Yes,Yes
U1059850,Cashback,No,No
U1050916,Discount,No,No
U1088244,Cashback,Yes,No
U1016878,Referral,Yes,Yes
U1052337,Referral,No,No
U1087556,Referral,Yes,No
U1009777,Personalized Offer,Yes,Yes
U1051449,Discount,No,No
U1064010,Cashback,No,Yes
U1086589,Personalized Offer,No,No
U1026875,Personalized Offer,No,No
U1055448,Referral,Yes,Yes
U1035102,Cashback,Yes,Yes
U1058366,Referral,No,No
U1023634,Cashback,Yes,Yes
U1021376,Cashback,Yes,No
U1085063,Personalized Offer,Yes,No
U1085550,Personalized Offer,Yes,No
U1056849,Personalized Offer,Yes,No
U1093114,Cashback,Yes,Yes
U1059995,Discount,Yes,No
U1057239,Cashback,No,Yes
U1070985,Cashback,No,No
U1062406,Personalized Offer,Yes,No
U1010727,Personalized Offer,Yes,No
U1098222,Personalized Offer,Yes,No
U1056278,Referral,Yes,Yes
U1035564,Discount,No,No
U1032626,Discount,No,No
U1008575,Personalized Offer,Yes,Yes
U1084007,Personalized Offer,Yes,No
U1066893,Cashback,No,Yes
U1033891,Cashback,Yes,No
U1008371,Discount,Yes,Yes
U1097648,Cashback,Yes,Yes
U1080946,Discount,No,Yes
U1015956,Referral,Yes,Yes
U1084974,Personalized Offer,No,No
U1083580,Personalized Offer,No,Yes
U1084793,Discount,Yes,Yes
U1076834,Cashback,Yes,No
U1043089,Discount,Yes,Yes
U1067276,Discount,Yes,No
U1036907,Referral,No,No
U1053567,Discount,Yes,No
U1036346,Referral,No,Yes
U1067280,Cashback,Yes,No
U1041369,Cashback,No,No
U1025386,Discount,No,No
U1067784,Discount,No,No
U1097339,Cashback,Yes,Yes
U1029443,Referral,No,No
U1002670,Cashback,No,No
U1052541,Referral,No,Yes
U1052464,Referral,Yes,No
U1067752,Personalized Offer,Yes,No
U1099952,Personalized Offer,No,No
U1028416,Personalized Offer,Yes,Yes
U1070540,Cashback,Yes,Yes
U1045291,Cashback,Yes,No
U1023600,Cashback,Yes,No
U1091529,Referral,Yes,No
U1055054,Cashback,Yes,No
U1033828,Discount,Yes,Yes
U1099238,Personalized Offer,Yes,Yes
U1057034,Referral,Yes,No
U1032495,Cashback,Yes,No
U1000523,Discount,Yes,No
U1007563,Personalized Offer,No,Yes
U1099530,Referral,Yes,No
U1069951,Discount,No,Yes
U1057192,Discount,Yes,No
U1089039,Referral,No,No
U1021654,Cashback,Yes,No
U1057011,Cashback,Yes,Yes
U1068644,Cashback,No,No
U1053295,Personalized Offer,No,No
U1082441,Discount,Yes,Yes
U1030326,Referral,No,No
U1099097,Personalized Offer,No,Yes
U1080536,Cashback,Yes,No
U1073008,Personalized Offer,Yes,Yes
U1087418,Referral,Yes,Yes
U1030806,Discount,Yes,No
U1027943,Personalized Offer,No,No
U1036029,Referral,Yes,Yes
U1089194,Cashback,Yes,Yes
U1039215,Referral,Yes,No
U1036334,Cashback,Yes,No
U1031279,Cashback,No,No
U1049209,Cashback,Yes,Yes
U1014816,Personalized Offer,Yes,Yes
U1030116,Referral,Yes,Yes
U1023714,Cashback,Yes,No
U1004169,Cashback,Yes,Yes
U1030320,Referral,No,No
U1001508,Cashback,Yes,No
U1099636,Discount,Yes,Yes
U1051522,Referral,No,Yes
U1067583,Referral,No,Yes
U1001419,Referral,Yes,No
U1006857,Cashback,Yes,Yes
U1042745,Referral,Yes,No
U1053678,Referral,No,No
U1096758,Cashback,Yes,Yes
U1022824,Referral,Yes,Yes
U1092328,Cashback,Yes,No
U1090856,Discount,No,Yes
U1024548,Discount,No,No
U1012025,Cashback,Yes,Yes
U1013268,Referral,Yes,No
U1028377,Personalized Offer,Yes,Yes
U1047004,Discount,No,Yes
U1051650,Personalized Offer,Yes,No
U1051419,Cashback,No,No
U1042713,Discount,No,Yes
U1077691,Cashback,No,Yes
U1086984,Discount,Yes,Yes
U1060587,Cashback,No,No
U1072390,Discount,Yes,Yes
U1065021,Discount,Yes,Yes
U1055426,Cashback,Yes,No
U1090500,Personalized Offer,Yes,No
U1015018,Referral,Yes,No
U1021083,Referral,No,No
U1031559,Discount,Yes,No
U1033071,Personalized Offer,No,Yes
U1093721,Personalized Offer,Yes,No
U1086401,Personalized Offer,Yes,No
U1013485,Discount,Yes,Yes
U1008299,Cashback,Yes,No
U1067469,Cashback,Yes,No
U1091358,Discount,No,No
U1007469,Personalized Offer,Yes,No
U1031695,Referral,No,No
U1017522,Personalized Offer,No,Yes
U1057916,Discount,Yes,Yes
U1024343,Cashback,No,No
U1095209,Referral,Yes,No
U1003021,Personalized Offer,Yes,No
U1039656,Discount,Yes,No
U1006181,Discount,Yes,Yes
U1099968,Personalized Offer,No,No
U1082760,Cashback,Yes,Yes
U1054916,Discount,Yes,Yes
U1008485,Referral,No,Yes
U1031592,Cashback,Yes,Yes
U1026248,Discount,Yes,Yes
U1068533,Personalized Offer,No,No
U1023767,Personalized Offer,No,No
U1017833,Referral,No,No
U1013349,Personalized Offer,Yes,No
U1020038,Discount,No,No
U1065265,Personalized Offer,Yes,No
U1075890,Referral,No,No
U1007855,Referral,Yes,No
U1096706,Personalized Offer,Yes,No
U1090451,Personalized Offer,Yes,No
U1097259,Cashback,No,No
U1048770,Personalized Offer,Yes,Yes
U1020964,Cashback,Yes,No
U1033057,Discount,Yes,No
U1049546,Referral,No,Yes
U1089036,Cashback,No,No
U1013821,Discount,Yes,Yes
U1032070,Discount,No,No
U1042440,Cashback,No,No
U1088725,Referral,Yes,Yes
U1077658,Discount,Yes,No
U1087202,Cashback,Yes,No
U1087259,Referral,No,No
U1035772,Referral,No,No
U1032828,Discount,No,No
U1042918,Personalized Offer,No,No
U1062530,Personalized Offer,No,No
U1047212,Discount,Yes,Yes
U1050681,Personalized Offer,Yes,No
U1014984,Cashback,Yes,No
U1028665,Cashback,Yes,No
U1054955,Discount,No,No
U1053005,Cashback,Yes,Yes
U1064977,Cashback,Yes,No
U1086161,Personalized Offer,Yes,No
U1054577,Referral,No,Yes
U1074338,Referral,No,Yes
U1068555,Personalized Offer,No,Yes
U1010753,Cashback,No,No
U1023768,Personalized Offer,No,Yes
U1059334,Discount,Yes,Yes
U1014869,Personalized Offer,Yes,No
U1009296,Cashback,Yes,No
U1025976,Cashback,Yes,No
U1052451,Referral,Yes,No
U1044791,Cashback,No,No
U1021290,Cashback,Yes,No
U1055664,Discount,Yes,No
U1024577,Discount,Yes,No
U1039074,Personalized Offer,No,Yes
U1048280,Discount,No,Yes
U1091144,Referral,Yes,Yes
U1076300,Personalized Offer,No,Yes
U1049185,Personalized Offer,No,Yes
U1072208,Discount,Yes,No
U1033511,Referral,Yes,Yes
U1077032,Cashback,Yes,Yes
U1038418,Referral,No,Yes
U1078059,Discount,No,No
U1012312,Personalized Offer,Yes,No
U1079126,Referral,Yes,Yes
U1099830,Personalized Offer,Yes,No
U1053102,Personalized Offer,No,No
U1089861,Referral,No,No
U1038623,Referral,Yes,No
U1098120,Referral,Yes,Yes
U1063068,Discount,Yes,No
U1026644,Cashback,Yes,No
U1080123,Discount,Yes,No
U1024320,Personalized Offer,Yes,Yes
U1010266,Discount,Yes,Yes
U1062066,Personalized Offer,Yes,No
U1093280,Discount,Yes,No
U1036995,Discount,No,Yes
U1017036,Cashback,No,Yes
U1099353,Personalized Offer,Yes,No
U1019042,Personalized Offer,No,No
U1031405,Personalized Offer,No,Yes
U1023048,Referral,No,No
U1008889,Referral,Yes,Yes
U1013450,Personalized Offer,No,Yes
U1015341,Discount,No,No
U1009450,Referral,No,No
U1029168,Personalized Offer,No,Yes
U1012263,Cashback,Yes,No
U1052314,Referral,Yes,Yes
U1087457,Discount,Yes,Yes
U1001806,Referral,No,No
U1067592,Referral,Yes,No
U1025046,Cashback,Yes,No
U1087217,Discount,Yes,No
U1000893,Referral,Yes,No
U1057691,Personalized Offer,Yes,No
U1022635,Cashback,Yes,No
U1084449,Discount,No,Yes
U1048669,Discount,No,No
U1086186,Referral,No,No
U1074692,Discount,Yes,Yes
U1084256,Discount,Yes,Yes
U1060453,Referral,No,Yes
U1071490,Personalized Offer,Yes,No
U1096879,Referral,Yes,Yes
U1075894,Referral,Yes,No
U1046642,Personalized Offer,No,Yes
U1022399,Discount,Yes,Yes
U1085986,Cashback,Yes,No
U1019081,Discount,No,Yes
U1007769,Personalized Offer,No,No
U1072917,Cashback,Yes,No
U1094855,Personalized Offer,No,No
U1047155,Personalized Offer,Yes,Yes
U1099779,Personalized Offer,Yes,No
U1014449,Personalized Offer,Yes,No
U1073407,Cashback,Yes,Yes
U1026635,Discount,Yes,No
U1073649,Discount,Yes,Yes
U1088553,Cashback,No,Yes
U1060075,Discount,Yes,No
U1020809,Cashback,No,Yes
U1001503,Referral,No,No
U1023924,Referral,No,No
U1044491,Referral,No,Yes
U1061548,Discount,No,Yes
U1061351,Discount,Yes,No
U1058262,Cashback,No,No
U1069539,Discount,No,Yes
U1091329,Discount,Yes,Yes
U1055254,Cashback,No,Yes
U1007945,Personalized Offer,No,Yes
U1052234,Referral,No,No
U1002855,Personalized Offer,No,Yes
U1043725,Discount,Yes,Yes
U1082371,Cashback,Yes,Yes
U1003994,Personalized Offer,Yes,No
U1074458,Referral,No,No
U1098117,Referral,Yes,Yes
U1033110,Personalized Offer,No,No
U1090556,Personalized Offer,No,No
U1017546,Cashback,No,Yes
U1046773,Personalized Offer,Yes,Yes
U1052413,Cashback,No,No
U1009028,Cashback,No,No
U1030312,Cashback,Yes,No
U1044616,Discount,No,Yes
U1013612,Referral,Yes,No
U1028211,Cashback,No,Yes
U1063216,Cashback,No,Yes
U1021301,Personalized Offer,Yes,No
U1076582,Discount,No,No
U1023858,Discount,Yes,Yes
U1085221,Cashback,Yes,Yes
U1056016,Cashback,Yes,Yes
U1047712,Cashback,Yes,No
U1078772,Personalized Offer,Yes,Yes
U1003184,Discount,No,Yes
U1099039,Cashback,No,No
U1054437,Cashback,Yes,Yes
U1022073,Cashback,Yes,Yes
U1088796,Cashback,No,No
U1042267,Cashback,No,Yes
U1043616,Personalized Offer,Yes,No
U1031145,Referral,Yes,No
U1053839,Discount,Yes,No
U1008231,Personalized Offer,Yes,Yes
U1073249,Referral,Yes,Yes
U1039040,Cashback,Yes,Yes
U1070708,Discount,Yes,No
U1093824,Discount,Yes,Yes
U1025258,Discount,Yes,Yes
U1088134,Cashback,Yes,Yes
U1038543,Cashback,Yes,Yes
U1038356,Personalized Offer,No,Yes
U1062641,Cashback,No,No
U1052179,Referral,Yes,Yes
U1050434,Personalized Offer,No,Yes
U1007884,Discount,Yes,No
U1006024,Referral,Yes,Yes
U1044058,Discount,No,No
U1011295,Discount,Yes,Yes
U1037594,Referral,No,Yes
U1088218,Personalized Offer,Yes,No
U1030253,Referral,Yes,Yes
U1087547,Discount,Yes,No
U1027545,Personalized Offer,Yes,Yes
U1075790,Referral,No,Yes
U1072518,Discount,Yes,No
U1081420,Discount,Yes,Yes
U1075663,Discount,Yes,Yes
U1085529,Cashback,No,No
U1090856,Cashback,No,No
U1050383,Personalized Offer,Yes,No
U1079777,Personalized Offer,No,Yes
U1071973,Discount,Yes,No
U1013531,Referral,Yes,No
U1077970,Cashback,Yes,No
U1012175,Referral,Yes,Yes
U1091331,Discount,Yes,No
U1097741,Cashback,Yes,Yes
U1060966,Cashback,No,No
U1041606,Personalized Offer,Yes,No
U1077584,Referral,No,No
U1086003,Referral,No,Yes
U1084361,Referral,No,No
U1069826,Personalized Offer,Yes,No
U1086847,Cashback,Yes,Yes
U1079189,Personalized Offer,No,No
U1053155,Referral,No,No
U1054297,Referral,Yes,Yes
U1087588,Referral,Yes,Yes
U1022389,Cashback,Yes,Yes
U1062487,Personalized Offer,Yes,Yes
U1064576,Referral,Yes,No
U1071248,Referral,No,No
U1009476,Cashback,No,No
U1067602,Personalized Offer,No,No
U1093987,Referral,No,Yes
U1070740,Discount,No,No
U1013261,Cashback,Yes,No
U1084215,Discount,Yes,Yes
U1070924,Discount,No,Yes
U1088313,Personalized Offer,Yes,No
U1064479,Referral,Yes,Yes
U1079644,Referral,No,No
U1041690,Cashback,No,No
U1094193,Referral,No,Yes
U1088993,Discount,Yes,No
U1095052,Personalized Offer,Yes,No
U1089753,Personalized Offer,Yes,No
U1087015,Referral,No,No
U1084700,Discount,No,Yes
U1021312,Personalized Offer,Yes,No
U1087098,Referral,No,No
U1070078,Personalized Offer,Yes,No
U1006744,Referral,Yes,No
U1033137,Discount,Yes,No
U1029606,Discount,Yes,No
U1047925,Referral,Yes,No
U1028469,Discount,Yes,Yes
U1001603,Referral,Yes,No
U1064672,Discount,No,No
U1012515,Personalized Offer,No,No
U1084559,Personalized Offer,Yes,No
U1026659,Personalized Offer,Yes,Yes
U1050017,Referral,Yes,No
U1069194,Referral,Yes,Yes
U1011167,Discount,No,No
U1093093,Referral,No,No
U1026081,Cashback,Yes,No
U1030004,Discount,Yes,No
U1050029,Referral,Yes,No
U1028508,Personalized Offer,Yes,No
U1071831,Cashback,Yes,No
U1029190,Discount,Yes,Yes
U1081165,Cashback,Yes,No
U1031326,Discount,Yes,No
U1081919,Cashback,No,No
U1059661,Personalized Offer,Yes,Yes
U1067948,Discount,No,Yes
U1070234,Cashback,No,No
U1035413,Personalized Offer,Yes,Yes
U1035661,Discount,Yes,Yes
U1010887,Referral,Yes,Yes
U1037351,Discount,Yes,No
U1002635,Referral,No,No
U1061905,Referral,Yes,Yes
U1087084,Discount,Yes,No
U1084744,Discount,Yes,No
U1086706,Discount,Yes,No
U1051416,Referral,Yes,Yes
U1030470,Personalized Offer,Yes,No
U1043438,Personalized Offer,No,No
U1038954,Discount,Yes,Yes
U1049204,Discount,No,Yes
U1042162,Personalized Offer,Yes,Yes
U1092066,Discount,Yes,Yes
U1044779,Cashback,No,Yes
U1059464,Discount,No,Yes
U1051499,Referral,Yes,No
U1067992,Cashback,Yes,No
U1065615,Cashback,Yes,No
U1036582,Cashback,Yes,Yes
U1003337,Personalized Offer,Yes,Yes
U1057850,Cashback,Yes,No
U1000953,Discount,Yes,No
U1097581,Referral,No,No
U1051963,Personalized Offer,Yes,No
U1052134,Personalized Offer,No,No
U1035669,Discount,Yes,No
U1059552,Discount,Yes,No
U1010839,Referral,Yes,Yes
U1017164,Referral,No,No
U1066401,Cashback,No,No
U1075855,Discount,No,No
U1031806,Cashback,No,Yes
U1076860,Personalized Offer,No,No
U1039215,Referral,No,Yes
U1071164,Cashback,No,No
U1047037,Discount,No,No
U1088732,Cashback,No,No
U1042404,Personalized Offer,Yes,No
U1090865,Personalized Offer,No,Yes
U1099358,Discount,Yes,Yes
U1072869,Referral,Yes,No
U1068879,Discount,Yes,No
U1054989,Personalized Offer,No,Yes
U1034348,Referral,No,Yes
U1065901,Cashback,Yes,Yes
U1010952,Discount,Yes,Yes
U1095943,Personalized Offer,No,No
U1016990,Personalized Offer,Yes,No
U1075758,Referral,No,No
U1018896,Personalized Offer,Yes,No
U1049979,Referral,Yes,No
U1006481,Personalized Offer,Yes,No
U1036525,Personalized Offer,Yes,Yes
U1024860,Referral,Yes,No
U1096921,Referral,No,No
U1063040,Personalized Offer,No,No
U1062467,Referral,Yes,No
U1011485,Discount,Yes,No
U1056032,Discount,Yes,No
U1038336,Personalized Offer,Yes,No
U1083665,Personalized Offer,Yes,No
U1094421,Cashback,Yes,No
U1013650,Referral,No,No
U1024601,Cashback,No,No
U1048528,Cashback,Yes,Yes
U1075522,Discount,Yes,No
U1061056,Referral,No,No
U1048215,Personalized Offer,No,Yes
U1054483,Referral,No,No
U1035271,Referral,Yes,Yes
U1091350,Personalized Offer,Yes,Yes
U1037329,Personalized Offer,Yes,No
U1079381,Referral,Yes,No
U1099139,Referral,Yes,Yes
U1056568,Referral,Yes,Yes
U1084186,Discount,No,No
U1030866,Referral,No,Yes
U1047275,Discount,Yes,No
U1090676,Personalized Offer,Yes,Yes
U1005416,Cashback,Yes,No
U1066772,Discount,Yes,Yes
U1000223,Cashback,Yes,No
U1014277,Personalized Offer,Yes,No
U1037501,Cashback,Yes,No
U1008324,Referral,No,Yes
U1079606,Personalized Offer,Yes,No
U1094435,Referral,Yes,No
U1016037,Referral,No,Yes
U1012422,Personalized Offer,Yes,Yes
U1051146,Cashback,No,No
U1087188,Cashback,No,No
U1016861,Personalized Offer,No,No
U1015651,Personalized Offer,Yes,Yes
U1090110,Cashback,No,Yes
U1064205,Cashback,No,No
U1082276,Cashback,No,No
U1045862,Referral,Yes,No
U1038455,Cashback,No,Yes
U1019221,Cashback,Yes,Yes
U1054569,Personalized Offer,No,No
U1090357,Personalized Offer,No,Yes
U1069210,Personalized Offer,No,No
U1088659,Personalized Offer,No,Yes
U1067674,Cashback,Yes,No
U1001714,Cashback,No,No
U1070639,Referral,Yes,Yes
U1050611,Cashback,Yes,No
U1075707,Discount,Yes,No
U1057889,Discount,Yes,Yes
U1097878,Referral,Yes,Yes
U1030284,Personalized Offer,No,Yes
U1020978,Discount,Yes,Yes
U1046402,Cashback,Yes,Yes
U1064170,Discount,Yes,Yes
U1068575,Cashback,Yes,Yes
U1004770,Personalized Offer,No,Yes
U1040318,Referral,No,Yes
U1099167,Referral,Yes,No
U1077833,Cashback,Yes,No
U1040004,Discount,No,No
U1055206,Personalized Offer,Yes,No
U1026067,Discount,Yes,No
U1007235,Personalized Offer,Yes,Yes
U1078417,Cashback,No,Yes
U1012874,Cashback,Yes,No
U1062549,Referral,Yes,Yes
U1043665,Discount,Yes,Yes
U1085354,Referral,Yes,No
U1066294,Cashback,Yes,No
U1009632,Referral,No,Yes
U1007320,Personalized Offer,No,No
U1036323,Personalized Offer,Yes,Yes
U1030420,Personalized Offer,Yes,Yes
U1085604,Discount,Yes,No
U1019389,Cashback,Yes,No
U1054913,Discount,Yes,No
U1001258,Discount,No,Yes
U1028038,Discount,Yes,Yes
U1031361,Referral,Yes,Yes
U1053527,Cashback,No,No
U1022700,Cashback,Yes,No
U1026649,Cashback,Yes,Yes
U1095688,Discount,No,No
U1062252,Personalized Offer,Yes,No
U1035053,Referral,Yes,No
U1061048,Personalized Offer,No,No
U1084698,Cashback,Yes,Yes
U1020463,Discount,Yes,No
U1015956,Cashback,No,No
U1040785,Referral,No,No
U1010937,Personalized Offer,No,Yes
U1003041,Personalized Offer,Yes,No
U1001024,Discount,Yes,No
U1076104,Referral,Yes,Yes
U1023757,Discount,No,No
U1074857,Discount,No,No
U1073030,Discount,Yes,No
U1062083,Referral,Yes,No
U1077569,Cashback,No,No
U1088871,Discount,Yes,No
U1015587,Personalized Offer,Yes,Yes
U1084497,Cashback,No,No
U1086626,Discount,Yes,Yes
U1021927,Discount,No,No
U1005919,Personalized Offer,No,Yes
U1057211,Discount,No,No
U1040408,Referral,No,Yes
U1053237,Referral,Yes,No
U1055852,Referral,Yes,No
U1085092,Cashback,No,Yes
U1076089,Discount,No,Yes
U1085130,Referral,Yes,No
U1059548,Discount,Yes,No
U1073624,Cashback,Yes,No
U1030076,Discount,Yes,No
U1049506,Personalized Offer,Yes,No
U1015317,Discount,Yes,No
U1031547,Personalized Offer,Yes,Yes
U1081390,Personalized Offer,Yes,Yes
U1017071,Discount,No,No
U1077137,Discount,Yes,No
U1027016,Cashback,No,No
U1062556,Personalized Offer,No,No
U1015002,Referral,Yes,No
U1051128,Cashback,No,Yes
U1033385,Discount,No,Yes
U1023678,Referral,No,Yes
U1046880,Referral,Yes,Yes
U1091366,Referral,Yes,Yes
U1044362,Discount,No,No
U1061653,Referral,No,Yes
U1099820,Discount,Yes,Yes
U1024244,Cashback,No,No
U1054888,Personalized Offer,Yes,Yes
U1098198,Personalized Offer,No,No
U1031343,Personalized Offer,Yes,No
U1039705,Referral,Yes,Yes
U1002430,Discount,Yes,No
U1031814,Discount,No,No
